boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-1495800570163.bu,o00407-1495800570163.bu,88,202,3,6,UE2020
o00407-1592000470123.bu,o00407-1592000470123.bu,64,148,6,6,UE2015
o00407-1571700970030.bu,o00407-1571700970030.bu,29,181,2,10,UE2020
o00407-1515600500164.bu,o00407-1515600500164.bu,31,206,1,9,UE2011
o00407-1389700950280.bu,o00407-1389700950280.bu,138,208,5,6,UE2020
o00407-1389700940365.bu,o00407-1389700940365.bu,84,117,3,8,UE2020
o00407-1393500500173.bu,o00407-1393500500173.bu,42,148,2,4,UE2011
o00407-1453200290013.bu,o00407-1453200290013.bu,56,157,3,4,UE2009
o00407-9857400650190.bu,o00407-9857400650190.bu,81,173,10,7,UE2013
o00407-1441900750031.bu,o00407-1441900750031.bu,60,122,3,2,UE2015
o00407-1319600660069.bu,o00407-1319600660069.bu,81,199,5,5,UE2020
o00407-1505901090047.bu,o00407-1505901090047.bu,93,161,2,4,UE2020
o00407-1569500810231.bu,o00407-1569500810231.bu,106,157,3,10,UE2010
o00407-1389700010796.bu,o00407-1389700010796.bu,113,149,6,8,UE2020
o00407-1389701140247.bu,o00407-1389701140247.bu,124,169,10,12,UE2020
o00407-1389701170315.bu,o00407-1389701170315.bu,118,190,5,7,UE2020
o00407-1489300990017.bu,o00407-1489300990017.bu,38,129,1,6,UE2015
o00407-1373000370185.bu,o00407-1373000370185.bu,77,224,11,7,UE2020
o00407-1537700090266.bu,o00407-1537700090266.bu,50,160,2,6,UE2013
o00407-1455900040513.bu,o00407-1455900040513.bu,100,160,4,3,UE2020
o00407-1475300470116.bu,o00407-1475300470116.bu,47,135,3,5,UE2015
o00407-1559801210131.bu,o00407-1559801210131.bu,87,106,6,8,UE2011
o00407-1389701150089.bu,o00407-1389701150089.bu,130,171,2,8,UE2020
o00407-1401000740089.bu,o00407-1401000740089.bu,50,220,2,9,UE2009
o00407-1547400220215.bu,o00407-1547400220215.bu,30,120,0,7,UE2009
o00407-1544000380141.bu,o00407-1544000380141.bu,19,178,0,2,UE2015
o00407-1497400050196.bu,o00407-1497400050196.bu,71,215,2,5,UE2010
o00407-1429000170089.bu,o00407-1429000170089.bu,22,195,0,3,UE2009
o00407-1389701160346.bu,o00407-1389701160346.bu,156,197,2,8,UE2020
o00407-1453200290005.bu,o00407-1453200290005.bu,72,207,5,6,UE2009
o00407-1341200050160.bu,o00407-1341200050160.bu,52,127,3,4,UE2010
o00407-1547400220085.bu,o00407-1547400220085.bu,60,143,6,2,UE2009
o00407-1339000920044.bu,o00407-1339000920044.bu,22,154,2,3,UE2015
o00407-1328500070027.bu,o00407-1328500070027.bu,85,204,1,5,UE2020
o00407-1595400980179.bu,o00407-1595400980179.bu,45,135,3,6,UE2010
o00407-1389701160299.bu,o00407-1389701160299.bu,91,121,3,10,UE2020
o00407-1347100630030.bu,o00407-1347100630030.bu,34,175,3,4,UE2015
o00407-9857400650157.bu,o00407-9857400650157.bu,59,141,1,5,UE2013
