boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-0445600700044.bu,o00407-0445600700044.bu,113,115,2,4,UE2020
o00407-0432400840093.bu,o00407-0432400840093.bu,105,164,2,4,UE2010
o00407-0438300910039.bu,o00407-0438300910039.bu,222,45,1,5,UE2013
o00407-0495200190352.bu,o00407-0495200190352.bu,125,89,3,2,UE2015
o00407-0463400050063.bu,o00407-0463400050063.bu,76,204,5,5,UE2020
o00407-0419700340475.bu,o00407-0419700340475.bu,114,131,1,1,UE2015
o00407-0465000060018.bu,o00407-0465000060018.bu,92,205,4,5,UE2010
o00407-0541000080242.bu,o00407-0541000080242.bu,60,190,0,10,UE2020
o00407-0571100610092.bu,o00407-0571100610092.bu,160,106,1,4,UE2013
o00407-0475800690190.bu,o00407-0475800690190.bu,93,186,3,7,UE2010
o00407-0501000220126.bu,o00407-0501000220126.bu,112,119,5,1,UE2015
o00407-0495200190310.bu,o00407-0495200190310.bu,73,70,0,2,UE2015
o00407-0533900460026.bu,o00407-0533900460026.bu,75,126,0,2,UE2010
o00407-0511800250309.bu,o00407-0511800250309.bu,17,151,0,2,UE2020
o00407-0415400430418.bu,o00407-0415400430418.bu,159,149,2,1,UE2020
o00407-0483901000079.bu,o00407-0483901000079.bu,102,66,0,1,UE2010
o00407-0427800300278.bu,o00407-0427800300278.bu,136,183,2,7,UE2020
o00407-0509600420174.bu,o00407-0509600420174.bu,202,90,1,5,UE2010
o00407-0403000940088.bu,o00407-0403000940088.bu,63,179,2,7,UE2010
o00407-0402200930002.bu,o00407-0402200930002.bu,145,136,1,4,UE2020
o00407-0444801030181.bu,o00407-0444801030181.bu,56,131,1,4,UE2010
o00407-0433200130258.bu,o00407-0433200130258.bu,110,175,5,4,UE2020
o00407-0469300110519.bu,o00407-0469300110519.bu,21,90,1,0,UE2020
o00407-0400601030151.bu,o00407-0400601030151.bu,126,136,3,4,UE2010
o00407-0567300590152.bu,o00407-0567300590152.bu,189,96,3,7,UE2010
o00407-0425100650267.bu,o00407-0425100650267.bu,47,136,2,3,UE2020
o00407-0427800300631.bu,o00407-0427800300631.bu,235,157,5,8,UE2020
o00407-0427800290520.bu,o00407-0427800290520.bu,122,141,1,7,UE2020
o00407-0427800010038.bu,o00407-0427800010038.bu,114,111,2,3,UE2020
o00407-0495200190357.bu,o00407-0495200190357.bu,20,42,0,0,UE2015
o00407-0436700890003.bu,o00407-0436700890003.bu,73,111,3,1,UE2009
o00407-0427800300829.bu,o00407-0427800300829.bu,170,223,5,8,UE2020
o00407-0432400840156.bu,o00407-0432400840156.bu,133,158,2,3,UE2010
o00407-0531200040472.bu,o00407-0531200040472.bu,163,158,3,8,UE2020
o00407-0435900150074.bu,o00407-0435900150074.bu,77,104,0,4,UE2015
o00407-0415400430744.bu,o00407-0415400430744.bu,159,149,6,4,UE2020
o00407-0559200390144.bu,o00407-0559200390144.bu,57,128,2,2,UE2020
o00407-0443000250065.bu,o00407-0443000250065.bu,96,132,0,2,UE2020
o00407-0425100650042.bu,o00407-0425100650042.bu,88,173,0,3,UE2020
o00407-0427800290107.bu,o00407-0427800290107.bu,106,149,5,3,UE2020
o00407-0533900460078.bu,o00407-0533900460078.bu,158,67,3,2,UE2010
o00407-0551700110398.bu,o00407-0551700110398.bu,78,191,1,3,UE2020
o00407-0495200190407.bu,o00407-0495200190407.bu,122,228,1,5,UE2015
o00407-0495200190332.bu,o00407-0495200190332.bu,28,60,1,0,UE2015
o00407-0427800970431.bu,o00407-0427800970431.bu,210,178,5,11,UE2020
o00407-0565700140091.bu,o00407-0565700140091.bu,59,189,0,4,UE2015
o00407-0441300120386.bu,o00407-0441300120386.bu,57,196,0,2,UE2015
o00407-0535501040152.bu,o00407-0535501040152.bu,208,98,2,3,UE2011
o00407-0464200780272.bu,o00407-0464200780272.bu,104,146,4,5,UE2020
o00407-0427800970255.bu,o00407-0427800970255.bu,189,194,4,19,UE2020
o00407-0449900170058.bu,o00407-0449900170058.bu,72,106,2,1,UE2015
o00407-0415400720574.bu,o00407-0415400720574.bu,109,136,4,4,UE2020
o00407-0474000210073.bu,o00407-0474000210073.bu,33,294,2,4,UE2015
o00407-0415400720135.bu,o00407-0415400720135.bu,167,148,4,4,UE2020
o00407-0408100740134.bu,o00407-0408100740134.bu,175,65,2,6,UE2010
o00407-0447200500343.bu,o00407-0447200500343.bu,170,143,4,8,UE2020
o00407-0533900460067.bu,o00407-0533900460067.bu,154,100,1,2,UE2010
o00407-0583501060074.bu,o00407-0583501060074.bu,149,140,3,7,UE2010
o00407-0539800360390.bu,o00407-0539800360390.bu,42,305,2,6,UE2020
o00407-0409000550012.bu,o00407-0409000550012.bu,67,142,1,1,UE2015
o00407-0483901000299.bu,o00407-0483901000299.bu,133,155,2,5,UE2009
o00407-0523100640023.bu,o00407-0523100640023.bu,88,174,1,8,UE2020
o00407-0477401050001.bu,o00407-0477401050001.bu,116,135,1,2,UE2013
o00407-0427800280671.bu,o00407-0427800280671.bu,76,72,2,3,UE2020
o00407-0419700340492.bu,o00407-0419700340492.bu,19,131,0,0,UE2015
o00407-0427800960107.bu,o00407-0427800960107.bu,106,90,5,5,UE2020
o00407-0535500830215.bu,o00407-0535500830215.bu,52,128,1,4,UE2011
o00407-0535500200512.bu,o00407-0535500200512.bu,99,49,3,2,UE2011
o00407-0407300210015.bu,o00407-0407300210015.bu,61,43,1,0,UE2015
o00407-0443000250254.bu,o00407-0443000250254.bu,77,162,2,4,UE2020
o00407-0563000080297.bu,o00407-0563000080297.bu,83,133,1,2,UE2020
o00407-0535500200699.bu,o00407-0535500200699.bu,74,229,3,3,UE2011
o00407-0466900130173.bu,o00407-0466900130173.bu,69,203,7,6,UE2020
o00407-0477401050067.bu,o00407-0477401050067.bu,143,142,2,1,UE2013
o00407-0483900230100.bu,o00407-0483900230100.bu,187,108,4,4,UE2010
o00407-0427800300676.bu,o00407-0427800300676.bu,136,211,1,6,UE2020
o00407-0470700750231.bu,o00407-0470700750231.bu,173,89,1,3,UE2011
o00407-0535501040262.bu,o00407-0535501040262.bu,48,75,2,1,UE2009
o00407-0477401050003.bu,o00407-0477401050003.bu,129,145,1,2,UE2013
o00407-0483900230862.bu,o00407-0483900230862.bu,103,159,1,4,UE2010
o00407-0509600420275.bu,o00407-0509600420275.bu,182,87,2,2,UE2009
o00407-0476600140107.bu,o00407-0476600140107.bu,18,125,1,2,UE2015
o00407-0427800730605.bu,o00407-0427800730605.bu,196,204,5,4,UE2020
o00407-0483901000276.bu,o00407-0483901000276.bu,163,139,4,4,UE2010
o00407-0539800360399.bu,o00407-0539800360399.bu,85,139,1,2,UE2020
o00407-0402200930020.bu,o00407-0402200930020.bu,94,117,2,4,UE2020
o00407-0579700620101.bu,o00407-0579700620101.bu,142,132,3,3,UE2009
o00407-0442101010118.bu,o00407-0442101010118.bu,194,84,0,2,UE2013
o00407-0565700140014.bu,o00407-0565700140014.bu,65,163,1,0,UE2009
o00407-0464200780262.bu,o00407-0464200780262.bu,127,180,1,4,UE2020
o00407-0577000850059.bu,o00407-0577000850059.bu,175,69,2,6,UE2013
o00407-0583501060178.bu,o00407-0583501060178.bu,124,68,3,5,UE2010
o00407-0509600420140.bu,o00407-0509600420140.bu,136,96,1,1,UE2009
o00407-0427800290607.bu,o00407-0427800290607.bu,112,138,2,4,UE2020
o00407-0577000850050.bu,o00407-0577000850050.bu,58,32,6,3,UE2013
o00407-0465000060123.bu,o00407-0465000060123.bu,69,202,1,3,UE2010
o00407-0591600800224.bu,o00407-0591600800224.bu,24,67,2,1,UE2015
o00407-0501000220283.bu,o00407-0501000220283.bu,12,38,0,1,UE2015
o00407-0483901000142.bu,o00407-0483901000142.bu,173,90,1,5,UE2010
o00407-0597500840154.bu,o00407-0597500840154.bu,70,110,0,1,UE2010
o00407-0427800280076.bu,o00407-0427800280076.bu,149,190,6,7,UE2020
o00407-0431600410241.bu,o00407-0431600410241.bu,52,208,2,6,UE2020
o00407-0407300210163.bu,o00407-0407300210163.bu,68,221,1,4,UE2015
o00407-0483901000221.bu,o00407-0483901000221.bu,132,144,3,3,UE2010
o00407-0422700180077.bu,o00407-0422700180077.bu,193,109,3,8,UE2013
o00407-0447200040064.bu,o00407-0447200040064.bu,176,147,5,3,UE2020
o00407-0427800290492.bu,o00407-0427800290492.bu,155,172,3,8,UE2020
o00407-0433200130256.bu,o00407-0433200130256.bu,154,136,3,5,UE2020
o00407-0461800260093.bu,o00407-0461800260093.bu,73,126,0,4,UE2015
o00407-0418900490198.bu,o00407-0418900490198.bu,94,130,2,3,UE2010
o00407-0408100740123.bu,o00407-0408100740123.bu,86,25,2,1,UE2010
o00407-0483900230807.bu,o00407-0483900230807.bu,94,141,2,6,UE2010
o00407-0427800300794.bu,o00407-0427800300794.bu,185,174,3,5,UE2020
o00407-0539800360391.bu,o00407-0539800360391.bu,82,266,1,3,UE2020
o00407-0453700240023.bu,o00407-0453700240023.bu,134,87,0,2,UE2010
o00407-0427800730608.bu,o00407-0427800730608.bu,196,201,10,9,UE2020
o00407-0474000210160.bu,o00407-0474000210160.bu,33,86,0,2,UE2015
o00407-0535500830051.bu,o00407-0535500830051.bu,144,74,3,2,UE2011
o00407-0483901000257.bu,o00407-0483901000257.bu,187,95,5,5,UE2010
o00407-0403000940124.bu,o00407-0403000940124.bu,70,168,2,3,UE2009
o00407-0401400070322.bu,o00407-0401400070322.bu,99,234,5,8,UE2010
o00407-0577000850040.bu,o00407-0577000850040.bu,221,147,5,3,UE2009
o00407-0427800980353.bu,o00407-0427800980353.bu,193,132,4,4,UE2020
o00407-0405700160032.bu,o00407-0405700160032.bu,89,143,2,5,UE2015
o00407-0595900740142.bu,o00407-0595900740142.bu,160,108,3,3,UE2010
o00407-0405700160118.bu,o00407-0405700160118.bu,29,189,0,2,UE2009
o00407-0438300910023.bu,o00407-0438300910023.bu,288,32,4,0,UE2013
o00407-0471500340535.bu,o00407-0471500340535.bu,112,99,2,1,UE2015
o00407-0427800280608.bu,o00407-0427800280608.bu,153,203,7,9,UE2020
o00407-0415400720005.bu,o00407-0415400720005.bu,142,157,6,8,UE2020
o00407-0535500830091.bu,o00407-0535500830091.bu,119,72,4,3,UE2011
o00407-0441300120149.bu,o00407-0441300120149.bu,73,232,3,1,UE2015
o00407-0561400400415.bu,o00407-0561400400415.bu,121,110,1,3,UE2010
o00407-0479000880037.bu,o00407-0479000880037.bu,119,184,1,2,UE2020
o00407-0559200390021.bu,o00407-0559200390021.bu,113,139,1,2,UE2020
o00407-0478200620077.bu,o00407-0478200620077.bu,163,114,0,0,UE2010
o00407-0471500340111.bu,o00407-0471500340111.bu,172,80,2,3,UE2009
o00407-0464200780397.bu,o00407-0464200780397.bu,140,150,2,3,UE2020
o00407-0462600680175.bu,o00407-0462600680175.bu,185,76,9,2,UE2015
o00407-0400601030178.bu,o00407-0400601030178.bu,64,108,0,4,UE2010
o00407-0422700180211.bu,o00407-0422700180211.bu,183,108,0,1,UE2013
o00407-0407300210228.bu,o00407-0407300210228.bu,123,121,3,4,UE2015
o00407-0415400720496.bu,o00407-0415400720496.bu,174,151,5,6,UE2020
o00407-0486300200873.bu,o00407-0486300200873.bu,179,77,4,4,UE2011
o00407-0473100560075.bu,o00407-0473100560075.bu,89,99,0,8,UE2010
o00407-0487100320116.bu,o00407-0487100320116.bu,114,124,1,5,UE2010
o00407-0427800950147.bu,o00407-0427800950147.bu,190,179,6,5,UE2020
o00407-0427800950105.bu,o00407-0427800950105.bu,179,167,5,10,UE2020
o00407-0427800010040.bu,o00407-0427800010040.bu,168,125,3,5,UE2020
o00407-0483900230097.bu,o00407-0483900230097.bu,168,117,4,4,UE2009
o00407-0535501040271.bu,o00407-0535501040271.bu,175,118,3,6,UE2011
o00407-0465000060001.bu,o00407-0465000060001.bu,79,125,1,3,UE2010
o00407-0429400780093.bu,o00407-0429400780093.bu,110,183,2,5,UE2020
o00407-0583501060142.bu,o00407-0583501060142.bu,224,105,5,5,UE2009
o00407-0499500330019.bu,o00407-0499500330019.bu,50,191,0,5,UE2020
o00407-0427800960288.bu,o00407-0427800960288.bu,170,235,7,7,UE2020
o00407-0415400430752.bu,o00407-0415400430752.bu,118,146,3,7,UE2020
o00407-0415400720324.bu,o00407-0415400720324.bu,152,152,4,9,UE2020
o00407-0471500340287.bu,o00407-0471500340287.bu,74,33,0,0,UE2015
o00407-0535501040191.bu,o00407-0535501040191.bu,20,146,2,3,UE2011
o00407-0435900150297.bu,o00407-0435900150297.bu,24,86,1,0,UE2015
o00407-0427800300835.bu,o00407-0427800300835.bu,58,58,5,2,UE2020
o00407-0473100560021.bu,o00407-0473100560021.bu,103,139,1,0,UE2009
o00407-0415400720318.bu,o00407-0415400720318.bu,156,157,10,10,UE2020
o00407-0417000520101.bu,o00407-0417000520101.bu,84,150,1,1,UE2020
o00407-0515000440167.bu,o00407-0515000440167.bu,56,55,1,2,UE2015
o00407-0567300590017.bu,o00407-0567300590017.bu,192,67,1,2,UE2010
o00407-0478200620102.bu,o00407-0478200620102.bu,164,113,2,1,UE2010
o00407-0410300490023.bu,o00407-0410300490023.bu,119,92,1,2,UE2010
o00407-0545200530209.bu,o00407-0545200530209.bu,94,62,0,3,UE2011
o00407-0427800730713.bu,o00407-0427800730713.bu,212,139,3,8,UE2020
o00407-0447200500268.bu,o00407-0447200500268.bu,151,115,1,3,UE2020
o00407-0583500750185.bu,o00407-0583500750185.bu,180,130,2,5,UE2011
o00407-0457000090128.bu,o00407-0457000090128.bu,46,125,0,2,UE2020
o00407-0483900230857.bu,o00407-0483900230857.bu,128,144,3,5,UE2010
o00407-0427800760273.bu,o00407-0427800760273.bu,159,176,2,11,UE2020
o00407-0427800010060.bu,o00407-0427800010060.bu,110,115,3,5,UE2020
o00407-0427800960248.bu,o00407-0427800960248.bu,153,244,6,6,UE2020
o00407-0447200500262.bu,o00407-0447200500262.bu,121,137,4,2,UE2020
o00407-0427800290513.bu,o00407-0427800290513.bu,180,222,9,7,UE2020
o00407-0427800960284.bu,o00407-0427800960284.bu,162,222,5,14,UE2020
o00407-0427800300828.bu,o00407-0427800300828.bu,86,91,3,5,UE2020
o00407-0401400070070.bu,o00407-0401400070070.bu,71,210,4,4,UE2010
o00407-0427800730643.bu,o00407-0427800730643.bu,174,228,4,5,UE2020
o00407-0583501060166.bu,o00407-0583501060166.bu,174,101,2,2,UE2010
o00407-0402200930022.bu,o00407-0402200930022.bu,100,114,2,2,UE2020
o00407-0483900230668.bu,o00407-0483900230668.bu,82,209,1,7,UE2010
o00407-0427800960204.bu,o00407-0427800960204.bu,186,223,5,12,UE2020
o00407-0535500830131.bu,o00407-0535500830131.bu,215,81,3,6,UE2009
o00407-0445600700208.bu,o00407-0445600700208.bu,86,116,1,2,UE2020
o00407-0547900050153.bu,o00407-0547900050153.bu,103,194,2,5,UE2020
o00407-0427800980319.bu,o00407-0427800980319.bu,222,114,9,5,UE2020
o00407-0427800300160.bu,o00407-0427800300160.bu,221,171,3,2,UE2020
o00407-0561400400085.bu,o00407-0561400400085.bu,126,115,3,4,UE2010
o00407-0427800760439.bu,o00407-0427800760439.bu,121,115,4,11,UE2020
o00407-0427800730514.bu,o00407-0427800730514.bu,204,169,0,9,UE2020
o00407-0499500330076.bu,o00407-0499500330076.bu,81,127,3,4,UE2020
o00407-0483901000178.bu,o00407-0483901000178.bu,124,47,0,2,UE2010
o00407-0411100180030.bu,o00407-0411100180030.bu,201,90,3,5,UE2013
o00407-0545200530230.bu,o00407-0545200530230.bu,164,109,3,8,UE2011
o00407-0427800970355.bu,o00407-0427800970355.bu,117,120,3,11,UE2020
o00407-0583501060002.bu,o00407-0583501060002.bu,185,128,5,3,UE2010
o00407-0427800300795.bu,o00407-0427800300795.bu,148,162,9,7,UE2020
o00407-0483901000284.bu,o00407-0483901000284.bu,199,107,2,8,UE2010
o00407-0441300120423.bu,o00407-0441300120423.bu,80,166,3,2,UE2009
o00407-0571100610142.bu,o00407-0571100610142.bu,155,72,3,1,UE2013
o00407-0427800280611.bu,o00407-0427800280611.bu,172,190,7,7,UE2020
o00407-0417000520031.bu,o00407-0417000520031.bu,38,223,1,1,UE2020
o00407-0408100740161.bu,o00407-0408100740161.bu,133,90,0,2,UE2010
o00407-0427800010565.bu,o00407-0427800010565.bu,120,195,3,7,UE2020
o00407-0427800730665.bu,o00407-0427800730665.bu,168,158,4,4,UE2020
o00407-0561400400059.bu,o00407-0561400400059.bu,122,145,2,3,UE2010
o00407-0403000940140.bu,o00407-0403000940140.bu,6,114,0,2,UE2009
o00407-0551700110419.bu,o00407-0551700110419.bu,72,178,3,4,UE2020
o00407-0402200930113.bu,o00407-0402200930113.bu,140,126,1,4,UE2020
o00407-0415400430743.bu,o00407-0415400430743.bu,137,121,5,5,UE2020
o00407-0471500340563.bu,o00407-0471500340563.bu,125,118,1,2,UE2015
o00407-0565700140063.bu,o00407-0565700140063.bu,64,251,1,4,UE2015
o00407-0480401040019.bu,o00407-0480401040019.bu,49,73,1,0,UE2011
o00407-0529000360109.bu,o00407-0529000360109.bu,105,188,2,4,UE2020
o00407-0423500350039.bu,o00407-0423500350039.bu,93,218,2,2,UE2010
o00407-0551700110181.bu,o00407-0551700110181.bu,93,116,4,4,UE2020
o00407-0472300800249.bu,o00407-0472300800249.bu,184,102,3,2,UE2015
o00407-0535500830360.bu,o00407-0535500830360.bu,176,101,2,9,UE2011
o00407-0432400840020.bu,o00407-0432400840020.bu,96,77,0,2,UE2010
o00407-0501000220170.bu,o00407-0501000220170.bu,66,107,2,3,UE2015
o00407-0565700140127.bu,o00407-0565700140127.bu,70,69,0,3,UE2015
o00407-0587800810032.bu,o00407-0587800810032.bu,68,153,2,7,UE2020
o00407-0444801030191.bu,o00407-0444801030191.bu,120,110,0,5,UE2010
o00407-0427800980233.bu,o00407-0427800980233.bu,176,167,3,9,UE2020
o00407-0417000520123.bu,o00407-0417000520123.bu,50,115,1,5,UE2020
o00407-0427800960337.bu,o00407-0427800960337.bu,154,174,7,6,UE2020
o00407-0433200130267.bu,o00407-0433200130267.bu,40,191,1,5,UE2020
o00407-0557600030112.bu,o00407-0557600030112.bu,9,78,0,3,UE2015
o00407-0449900170007.bu,o00407-0449900170007.bu,51,71,0,0,UE2015
o00407-0466900130305.bu,o00407-0466900130305.bu,44,189,2,3,UE2020
o00407-0458800600074.bu,o00407-0458800600074.bu,139,120,1,5,UE2015
o00407-0427800950074.bu,o00407-0427800950074.bu,172,166,6,5,UE2020
o00407-0509600420038.bu,o00407-0509600420038.bu,151,133,3,5,UE2010
o00407-0415400720409.bu,o00407-0415400720409.bu,161,158,4,10,UE2020
o00407-0427800760350.bu,o00407-0427800760350.bu,195,148,7,10,UE2020
o00407-0543600500173.bu,o00407-0543600500173.bu,24,125,0,2,UE2020
o00407-0447200500390.bu,o00407-0447200500390.bu,162,139,4,6,UE2020
o00407-0465000060053.bu,o00407-0465000060053.bu,64,167,1,4,UE2010
o00407-0595900740080.bu,o00407-0595900740080.bu,136,71,0,4,UE2010
o00407-0435900150018.bu,o00407-0435900150018.bu,128,167,6,6,UE2015
o00407-0427800290606.bu,o00407-0427800290606.bu,100,138,3,3,UE2020
o00407-0416200570177.bu,o00407-0416200570177.bu,69,133,0,1,UE2010
o00407-0535501040285.bu,o00407-0535501040285.bu,165,146,1,3,UE2011
o00407-0487100320036.bu,o00407-0487100320036.bu,128,126,2,3,UE2010
o00407-0583501060085.bu,o00407-0583501060085.bu,214,86,1,6,UE2010
o00407-0436700890001.bu,o00407-0436700890001.bu,29,105,0,4,UE2015
o00407-0463400050106.bu,o00407-0463400050106.bu,43,244,2,5,UE2020
o00407-0427800280583.bu,o00407-0427800280583.bu,200,184,2,6,UE2020
o00407-0463400050115.bu,o00407-0463400050115.bu,93,216,1,7,UE2020
o00407-0412000580259.bu,o00407-0412000580259.bu,98,94,2,3,UE2009
o00407-0427800760445.bu,o00407-0427800760445.bu,114,128,5,2,UE2020
o00407-0447200040075.bu,o00407-0447200040075.bu,164,147,3,6,UE2020
o00407-0427800280617.bu,o00407-0427800280617.bu,148,210,3,7,UE2020
o00407-0476600140056.bu,o00407-0476600140056.bu,89,169,0,4,UE2015
o00407-0415400720129.bu,o00407-0415400720129.bu,162,156,2,6,UE2020
o00407-0483901000084.bu,o00407-0483901000084.bu,112,60,1,2,UE2010
o00407-0427800970411.bu,o00407-0427800970411.bu,171,197,3,12,UE2020
o00407-0439100020022.bu,o00407-0439100020022.bu,6,117,0,1,UE2015
o00407-0495200190457.bu,o00407-0495200190457.bu,172,85,3,2,UE2015
o00407-0427800760360.bu,o00407-0427800760360.bu,142,139,5,12,UE2020
o00407-0535501040159.bu,o00407-0535501040159.bu,146,183,2,6,UE2011
o00407-0479000880032.bu,o00407-0479000880032.bu,112,163,1,1,UE2020
o00407-0415400430742.bu,o00407-0415400430742.bu,145,134,2,9,UE2020
o00407-0417000520124.bu,o00407-0417000520124.bu,88,184,1,3,UE2020
o00407-0457000090131.bu,o00407-0457000090131.bu,88,170,2,5,UE2020
o00407-0525800030020.bu,o00407-0525800030020.bu,32,162,0,2,UE2015
o00407-0401400070033.bu,o00407-0401400070033.bu,109,224,3,4,UE2010
o00407-0428600340546.bu,o00407-0428600340546.bu,216,48,1,1,UE2015
o00407-0402200930147.bu,o00407-0402200930147.bu,143,156,3,5,UE2020
o00407-0505300380202.bu,o00407-0505300380202.bu,12,24,0,6,UE2015
o00407-0415400430735.bu,o00407-0415400430735.bu,126,177,0,4,UE2020
o00407-0450200510108.bu,o00407-0450200510108.bu,108,150,0,2,UE2013
o00407-0535500830311.bu,o00407-0535500830311.bu,47,72,4,0,UE2011
o00407-0583501060161.bu,o00407-0583501060161.bu,147,139,4,3,UE2010
o00407-0409000550005.bu,o00407-0409000550005.bu,92,172,2,2,UE2015
o00407-0427800960277.bu,o00407-0427800960277.bu,111,189,1,9,UE2020
o00407-0445600700196.bu,o00407-0445600700196.bu,16,51,1,3,UE2020
o00407-0427800300511.bu,o00407-0427800300511.bu,192,130,3,8,UE2020
o00407-0471500340208.bu,o00407-0471500340208.bu,172,90,2,1,UE2015
o00407-0427800280151.bu,o00407-0427800280151.bu,162,129,5,4,UE2020
o00407-0435900150025.bu,o00407-0435900150025.bu,81,113,1,1,UE2015
o00407-0427800730654.bu,o00407-0427800730654.bu,161,156,10,1,UE2020
o00407-0529000360425.bu,o00407-0529000360425.bu,170,135,7,6,UE2020
o00407-0517700820011.bu,o00407-0517700820011.bu,66,95,1,4,UE2015
o00407-0587800810108.bu,o00407-0587800810108.bu,84,156,2,3,UE2020
o00407-0429400780145.bu,o00407-0429400780145.bu,97,188,1,7,UE2020
o00407-0474000210250.bu,o00407-0474000210250.bu,27,97,0,0,UE2015
o00407-0477401050096.bu,o00407-0477401050096.bu,119,179,0,2,UE2013
o00407-0495200190435.bu,o00407-0495200190435.bu,185,107,4,7,UE2015
o00407-0425100650282.bu,o00407-0425100650282.bu,59,111,2,2,UE2020
o00407-0451000080201.bu,o00407-0451000080201.bu,61,140,3,3,UE2020
o00407-0438300910074.bu,o00407-0438300910074.bu,242,42,1,2,UE2013
o00407-0535500200470.bu,o00407-0535500200470.bu,159,133,8,6,UE2011
o00407-0470700750600.bu,o00407-0470700750600.bu,192,128,0,5,UE2011
o00407-0460000230811.bu,o00407-0460000230811.bu,104,131,0,4,UE2010
o00407-0415400720306.bu,o00407-0415400720306.bu,157,165,4,2,UE2020
o00407-0402200930094.bu,o00407-0402200930094.bu,90,174,3,4,UE2020
o00407-0400601030145.bu,o00407-0400601030145.bu,89,73,1,2,UE2010
o00407-0429400780156.bu,o00407-0429400780156.bu,161,202,2,8,UE2020
o00407-0453700240366.bu,o00407-0453700240366.bu,159,147,2,3,UE2010
o00407-0410300490028.bu,o00407-0410300490028.bu,114,88,4,2,UE2010
o00407-0519300920111.bu,o00407-0519300920111.bu,101,152,3,2,UE2015
o00407-0415400430510.bu,o00407-0415400430510.bu,128,182,3,4,UE2020
o00407-0423500350062.bu,o00407-0423500350062.bu,113,173,5,7,UE2010
o00407-0434000490231.bu,o00407-0434000490231.bu,24,58,1,0,UE2010
o00407-0427800970456.bu,o00407-0427800970456.bu,146,199,0,3,UE2020
o00407-0427800960092.bu,o00407-0427800960092.bu,102,116,1,7,UE2020
o00407-0448000810012.bu,o00407-0448000810012.bu,80,134,0,2,UE2020
o00407-0435900150240.bu,o00407-0435900150240.bu,120,183,2,5,UE2015
o00407-0487100320060.bu,o00407-0487100320060.bu,43,181,2,7,UE2009
o00407-0539800360395.bu,o00407-0539800360395.bu,102,177,2,9,UE2020
o00407-0589400680179.bu,o00407-0589400680179.bu,144,82,4,3,UE2015
o00407-0457000090117.bu,o00407-0457000090117.bu,77,200,4,4,UE2020
o00407-0581900870028.bu,o00407-0581900870028.bu,119,116,1,5,UE2020
o00407-0427800730742.bu,o00407-0427800730742.bu,78,62,1,2,UE2020
o00407-0447200040074.bu,o00407-0447200040074.bu,167,159,6,3,UE2020
o00407-0535501040118.bu,o00407-0535501040118.bu,166,159,6,2,UE2011
o00407-0501000220200.bu,o00407-0501000220200.bu,69,242,2,6,UE2015
o00407-0427800300812.bu,o00407-0427800300812.bu,159,196,7,6,UE2020
o00407-0435900150276.bu,o00407-0435900150276.bu,93,189,0,0,UE2015
o00407-0433200130330.bu,o00407-0433200130330.bu,88,201,6,4,UE2020
o00407-0411100180027.bu,o00407-0411100180027.bu,83,56,3,4,UE2013
o00407-0415400720245.bu,o00407-0415400720245.bu,174,142,4,8,UE2020
o00407-0493600370154.bu,o00407-0493600370154.bu,53,281,1,3,UE2010
o00407-0535501040149.bu,o00407-0535501040149.bu,227,120,5,7,UE2011
o00407-0529000360082.bu,o00407-0529000360082.bu,118,146,4,6,UE2020
o00407-0535501040320.bu,o00407-0535501040320.bu,126,77,2,3,UE2011
o00407-0535500200355.bu,o00407-0535500200355.bu,195,108,7,3,UE2011
o00407-0415400430751.bu,o00407-0415400430751.bu,138,158,4,4,UE2020
o00407-0565700140078.bu,o00407-0565700140078.bu,57,169,0,5,UE2015
o00407-0565700140048.bu,o00407-0565700140048.bu,94,171,1,10,UE2015
o00407-0473100560019.bu,o00407-0473100560019.bu,111,133,2,7,UE2009
o00407-0427800980336.bu,o00407-0427800980336.bu,208,179,4,7,UE2020
o00407-0509600420217.bu,o00407-0509600420217.bu,140,147,1,5,UE2010
o00407-0477401050058.bu,o00407-0477401050058.bu,34,157,0,2,UE2013
o00407-0457000090092.bu,o00407-0457000090092.bu,62,210,3,1,UE2020
o00407-0565700140027.bu,o00407-0565700140027.bu,20,158,1,1,UE2009
o00407-0545200530033.bu,o00407-0545200530033.bu,75,99,1,2,UE2011
o00407-0472300800136.bu,o00407-0472300800136.bu,169,73,2,6,UE2015
o00407-0446400570111.bu,o00407-0446400570111.bu,67,112,3,3,UE2010
o00407-0523100640007.bu,o00407-0523100640007.bu,85,149,4,2,UE2020
o00407-0501000220138.bu,o00407-0501000220138.bu,33,252,1,2,UE2015
o00407-0410300490014.bu,o00407-0410300490014.bu,120,114,4,4,UE2010
o00407-0559200390027.bu,o00407-0559200390027.bu,72,128,1,3,UE2020
o00407-0441300120234.bu,o00407-0441300120234.bu,47,264,3,1,UE2015
o00407-0457000090125.bu,o00407-0457000090125.bu,76,159,4,5,UE2020
o00407-0523100640018.bu,o00407-0523100640018.bu,64,143,1,3,UE2020
o00407-0403000940050.bu,o00407-0403000940050.bu,136,187,1,5,UE2011
o00407-0501000220038.bu,o00407-0501000220038.bu,112,126,4,3,UE2015
o00407-0406500640111.bu,o00407-0406500640111.bu,54,108,1,2,UE2020
o00407-0593200570057.bu,o00407-0593200570057.bu,97,115,2,4,UE2010
o00407-0519300920101.bu,o00407-0519300920101.bu,78,152,5,5,UE2015
